Country,Coffee type,Metric,Year,value,is_imputed
Guyana,Robusta,domestic_consumption_kg,1997.0,0.0,False
Guyana,Robusta,domestic_consumption_kg,1998.0,292020.0,False
Guyana,Robusta,domestic_consumption_kg,1999.0,261000.0,False
Guyana,Robusta,domestic_consumption_kg,2000.0,112980.0,False
Guyana,Robusta,domestic_consumption_kg,2001.0,250020.0,False
Guyana,Robusta,domestic_consumption_kg,2002.0,261000.0,False
Guyana,Robusta,domestic_consumption_kg,2003.0,285000.0,False
Guyana,Robusta,domestic_consumption_kg,2004.0,330000.0,False
Guyana,Robusta,domestic_consumption_kg,2005.0,336000.0,False
Guyana,Robusta,domestic_consumption_kg,2006.0,343020.0,False
Guyana,Robusta,domestic_consumption_kg,2007.0,420000.0,False
Guyana,Robusta,domestic_consumption_kg,2008.0,508020.0,False
Guyana,Robusta,domestic_consumption_kg,2009.0,493980.0,False
Guyana,Robusta,domestic_consumption_kg,2010.0,510000.0,False
Guyana,Robusta,domestic_consumption_kg,2011.0,516000.0,False
Guyana,Robusta,domestic_consumption_kg,2012.0,522000.0,False
Guyana,Robusta,domestic_consumption_kg,2013.0,528000.0,False
Guyana,Robusta,domestic_consumption_kg,2014.0,534000.0,False
Guyana,Robusta,domestic_consumption_kg,2015.0,540000.0,False
Guyana,Robusta,domestic_consumption_kg,2016.0,540000.0,False
Guyana,Robusta,domestic_consumption_kg,2017.0,540000.0,False
Guyana,Robusta,domestic_consumption_kg,2018.0,540000.0,False
Guyana,Robusta,domestic_consumption_kg,2019.0,540000.0,False
Haiti,Arabica,domestic_consumption_kg,1990.0,13200000.0,False
Haiti,Arabica,domestic_consumption_kg,1991.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1992.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1993.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1994.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1995.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1996.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1997.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1998.0,19800000.0,False
Haiti,Arabica,domestic_consumption_kg,1999.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2000.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2001.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2002.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2003.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2004.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2005.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2006.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2007.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2008.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2009.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2010.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2011.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2012.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2013.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2014.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2015.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2016.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2017.0,20400000.0,False
Haiti,Arabica,domestic_consumption_kg,2018.0,20700000.0,False
Haiti,Arabica,domestic_consumption_kg,2019.0,20700000.0,False
Honduras,Arabica,domestic_consumption_kg,1990.0,11289240.0,False
Honduras,Arabica,domestic_consumption_kg,1991.0,15426000.0,False
Honduras,Arabica,domestic_consumption_kg,1992.0,14400000.0,False
Honduras,Arabica,domestic_consumption_kg,1993.0,13800000.0,False
Honduras,Arabica,domestic_consumption_kg,1994.0,15180000.0,False
Honduras,Arabica,domestic_consumption_kg,1995.0,9660000.0,False
Honduras,Arabica,domestic_consumption_kg,1996.0,10075440.0,False
Honduras,Arabica,domestic_consumption_kg,1997.0,9660000.0,False
Honduras,Arabica,domestic_consumption_kg,1998.0,8280000.0,False
Honduras,Arabica,domestic_consumption_kg,1999.0,10080000.0,False
Honduras,Arabica,domestic_consumption_kg,2000.0,13800000.0,False
Honduras,Arabica,domestic_consumption_kg,2001.0,12000000.0,False
Honduras,Arabica,domestic_consumption_kg,2002.0,12000000.0,False
Honduras,Arabica,domestic_consumption_kg,2003.0,12000000.0,False
Honduras,Arabica,domestic_consumption_kg,2004.0,13800000.0,False
Honduras,Arabica,domestic_consumption_kg,2005.0,13800000.0,False
Honduras,Arabica,domestic_consumption_kg,2006.0,13800000.0,False
Honduras,Arabica,domestic_consumption_kg,2007.0,14700000.0,False
Honduras,Arabica,domestic_consumption_kg,2008.0,16099980.0,False
Honduras,Arabica,domestic_consumption_kg,2009.0,18400020.0,False
Honduras,Arabica,domestic_consumption_kg,2010.0,20100000.0,False
Honduras,Arabica,domestic_consumption_kg,2011.0,20400000.0,False
Honduras,Arabica,domestic_consumption_kg,2012.0,20700000.0,False
Honduras,Arabica,domestic_consumption_kg,2013.0,21000000.0,False
Honduras,Arabica,domestic_consumption_kg,2014.0,21300000.0,False
Honduras,Arabica,domestic_consumption_kg,2015.0,21900000.0,False
Honduras,Arabica,domestic_consumption_kg,2016.0,22200000.0,False
Honduras,Arabica,domestic_consumption_kg,2017.0,22500000.0,False
Honduras,Arabica,domestic_consumption_kg,2018.0,22500000.0,False
Honduras,Arabica,domestic_consumption_kg,2019.0,21000000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1990.0,54180000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1991.0,55000020.0,False
India,Robusta/Arabica,domestic_consumption_kg,1992.0,55020000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1993.0,49999980.0,False
India,Robusta/Arabica,domestic_consumption_kg,1994.0,50100000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1995.0,50220000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1996.0,50280000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1997.0,50340000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1998.0,54000000.0,False
India,Robusta/Arabica,domestic_consumption_kg,1999.0,55500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2000.0,58500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2001.0,64020000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2002.0,67980000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2003.0,70020000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2004.0,72120000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2005.0,74280000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2006.0,76500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2007.0,81000000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2008.0,76500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2009.0,79500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2010.0,79500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2011.0,79500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2012.0,82500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2013.0,84000000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2014.0,85800000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2015.0,87000000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2016.0,86400000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2017.0,88200000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2018.0,88500000.0,False
India,Robusta/Arabica,domestic_consumption_kg,2019.0,87000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1990.0,74520000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1991.0,76800000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1992.0,79140000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1993.0,81540000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1994.0,84000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1995.0,86580000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1996.0,89160000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1997.0,91920000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1998.0,94680000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,1999.0,97560000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2000.0,100560000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2001.0,120000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2002.0,106740000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2003.0,109980000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2004.0,120000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2005.0,150000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2006.0,169980000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2007.0,199980000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2008.0,199980000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2009.0,199980000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2010.0,199980000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2011.0,220020000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2012.0,234000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2013.0,255000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2014.0,265020000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2015.0,273000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2016.0,279000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2017.0,285000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2018.0,288000000.0,False
Indonesia,Robusta/Arabica,domestic_consumption_kg,2019.0,288360000.0,False
Jamaica,Arabica,domestic_consumption_kg,1990.0,420000.0,False
Jamaica,Arabica,domestic_consumption_kg,1991.0,660000.0,False
Jamaica,Arabica,domestic_consumption_kg,1992.0,360000.0,False
Jamaica,Arabica,domestic_consumption_kg,1993.0,576000.0,False
Jamaica,Arabica,domestic_consumption_kg,1994.0,900000.0,False
Jamaica,Arabica,domestic_consumption_kg,1995.0,900000.0,False
Jamaica,Arabica,domestic_consumption_kg,1996.0,1080000.0,False
Jamaica,Arabica,domestic_consumption_kg,1997.0,1200000.0,False
Jamaica,Arabica,domestic_consumption_kg,1998.0,888000.0,False
Jamaica,Arabica,domestic_consumption_kg,1999.0,660000.0,False
Jamaica,Arabica,domestic_consumption_kg,2000.0,724020.0,False
Jamaica,Arabica,domestic_consumption_kg,2001.0,600000.0,False
Jamaica,Arabica,domestic_consumption_kg,2002.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2003.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2004.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2005.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2006.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2007.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2008.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2009.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2010.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2011.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2012.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2013.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2014.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2015.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2016.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2017.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2018.0,540000.0,False
Jamaica,Arabica,domestic_consumption_kg,2019.0,540000.0,False
Kenya,Arabica,domestic_consumption_kg,1990.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1991.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1992.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1993.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1994.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1995.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1996.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1997.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1998.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,1999.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2000.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2001.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2002.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2003.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2004.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2005.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2006.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2007.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2008.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2009.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2010.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2011.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2012.0,3000000.0,False
Kenya,Arabica,domestic_consumption_kg,2013.0,3300000.0,False
Kenya,Arabica,domestic_consumption_kg,2014.0,3300000.0,False
Kenya,Arabica,domestic_consumption_kg,2015.0,3600000.0,False
Kenya,Arabica,domestic_consumption_kg,2016.0,3600000.0,False
Kenya,Arabica,domestic_consumption_kg,2017.0,3900000.0,False
Kenya,Arabica,domestic_consumption_kg,2018.0,4200000.0,False
Kenya,Arabica,domestic_consumption_kg,2019.0,4290000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1990.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1991.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1992.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1993.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1994.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1995.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1996.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1997.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1998.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,1999.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2000.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2001.0,0.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2002.0,9480000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2003.0,6180000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2004.0,8100000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2005.0,8400000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2006.0,8400000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2007.0,8400000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2008.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2009.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2010.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2011.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2012.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2013.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2014.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2015.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2016.0,9000000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2017.0,9300000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2018.0,9300000.0,False
Lao People's Democratic Republic,Robusta,domestic_consumption_kg,2019.0,9420000.0,False
Liberia,Robusta,domestic_consumption_kg,1990.0,180000.0,False
Liberia,Robusta,domestic_consumption_kg,1991.0,180000.0,False
Liberia,Robusta,domestic_consumption_kg,1992.0,180000.0,False
Liberia,Robusta,domestic_consumption_kg,1993.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,1994.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,1995.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,1996.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,1997.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,1998.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,1999.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2000.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2001.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2002.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2003.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2004.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2005.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2006.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2007.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2008.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2009.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2010.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2011.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2012.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2013.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2014.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2015.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2016.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2017.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2018.0,300000.0,False
Liberia,Robusta,domestic_consumption_kg,2019.0,300000.0,False
Madagascar,Robusta,domestic_consumption_kg,1990.0,21000000.0,False
Madagascar,Robusta,domestic_consumption_kg,1991.0,18000000.0,False
Madagascar,Robusta,domestic_consumption_kg,1992.0,21000000.0,False
Madagascar,Robusta,domestic_consumption_kg,1993.0,21600000.0,False
Madagascar,Robusta,domestic_consumption_kg,1994.0,9999960.0,False
Madagascar,Robusta,domestic_consumption_kg,1995.0,10020000.0,False
Madagascar,Robusta,domestic_consumption_kg,1996.0,10020000.0,False
Madagascar,Robusta,domestic_consumption_kg,1997.0,10020000.0,False
Madagascar,Robusta,domestic_consumption_kg,1998.0,10020000.0,False
Madagascar,Robusta,domestic_consumption_kg,1999.0,3360000.0,False
Madagascar,Robusta,domestic_consumption_kg,2000.0,5346000.0,False
Madagascar,Robusta,domestic_consumption_kg,2001.0,7680000.0,False
Madagascar,Robusta,domestic_consumption_kg,2002.0,13020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2003.0,19980000.0,False
Madagascar,Robusta,domestic_consumption_kg,2004.0,28020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2005.0,28020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2006.0,28020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2007.0,28020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2008.0,28020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2009.0,28020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2010.0,28020000.0,False
Madagascar,Robusta,domestic_consumption_kg,2011.0,27000000.0,False
Madagascar,Robusta,domestic_consumption_kg,2012.0,25800000.0,False
Madagascar,Robusta,domestic_consumption_kg,2013.0,24600000.0,False
Madagascar,Robusta,domestic_consumption_kg,2014.0,23400000.0,False
Madagascar,Robusta,domestic_consumption_kg,2015.0,22200000.0,False
Madagascar,Robusta,domestic_consumption_kg,2016.0,21600000.0,False
Madagascar,Robusta,domestic_consumption_kg,2017.0,21900000.0,False
Madagascar,Robusta,domestic_consumption_kg,2018.0,22500000.0,False
Madagascar,Robusta,domestic_consumption_kg,2019.0,22500000.0,False
Malawi,Arabica,domestic_consumption_kg,1990.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1991.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1992.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1993.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1994.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1995.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1996.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1997.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1998.0,120000.0,False
Malawi,Arabica,domestic_consumption_kg,1999.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2000.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2001.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2002.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2003.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2004.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2005.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2006.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2007.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2008.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2009.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2010.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2011.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2012.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2013.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2014.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2015.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2016.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2017.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2018.0,60000.0,False
Malawi,Arabica,domestic_consumption_kg,2019.0,60000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1990.0,82440000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1991.0,72000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1992.0,78000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1993.0,64200000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1994.0,61200000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1995.0,70740000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1996.0,74100000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1997.0,72060000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1998.0,66480000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,1999.0,69000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2000.0,78300000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2001.0,90000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2002.0,90000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2003.0,90000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2004.0,90000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2005.0,103500000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2006.0,120000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2007.0,132000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2008.0,132000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2009.0,132000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2010.0,141240000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2011.0,141240000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2012.0,141240000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2013.0,139260000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2014.0,140820000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2015.0,139740000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2016.0,141600000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2017.0,144000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2018.0,147000000.0,False
Mexico,Arabica/Robusta,domestic_consumption_kg,2019.0,145500000.0,False
Nepal,Arabica,domestic_consumption_kg,1990.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1991.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1992.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1993.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1994.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1995.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1996.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1997.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1998.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,1999.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2000.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2001.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2002.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2003.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2004.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2005.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2006.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2007.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2008.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2009.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2010.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2011.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2012.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2013.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2014.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2015.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2016.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2017.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2018.0,0.0,False
Nepal,Arabica,domestic_consumption_kg,2019.0,0.0,False
Nicaragua,Arabica,domestic_consumption_kg,1990.0,2040000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1991.0,8280000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1992.0,3936000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1993.0,6534000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1994.0,5376000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1995.0,6690000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1996.0,5722200.0,False
Nicaragua,Arabica,domestic_consumption_kg,1997.0,7380000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1998.0,7590000.0,False
Nicaragua,Arabica,domestic_consumption_kg,1999.0,7818000.0,False
Nicaragua,Arabica,domestic_consumption_kg,2000.0,10495800.0,False
Nicaragua,Arabica,domestic_consumption_kg,2001.0,10639380.0,False
