Country,Coffee type,Metric,Year,value,is_imputed,population
Angola,Robusta/Arabica,domestic_consumption_kg,1990.0,1200000.0,False,11626360.0
Angola,Robusta/Arabica,domestic_consumption_kg,1991.0,1800000.0,False,12023529.0
Angola,Robusta/Arabica,domestic_consumption_kg,1992.0,2100000.0,False,12423712.0
Angola,Robusta/Arabica,domestic_consumption_kg,1993.0,1200000.0,False,12827135.0
Angola,Robusta/Arabica,domestic_consumption_kg,1994.0,1500000.0,False,13249764.0
Angola,Robusta/Arabica,domestic_consumption_kg,1995.0,600000.0,False,13699778.0
Angola,Robusta/Arabica,domestic_consumption_kg,1996.0,1200000.0,False,14170973.0
Angola,Robusta/Arabica,domestic_consumption_kg,1997.0,2400000.0,False,14660413.0
Angola,Robusta/Arabica,domestic_consumption_kg,1998.0,1800000.0,False,15159370.0
Angola,Robusta/Arabica,domestic_consumption_kg,1999.0,1200000.0,False,15667235.0
Angola,Robusta/Arabica,domestic_consumption_kg,2000.0,1200000.0,False,16194869.0
Angola,Robusta/Arabica,domestic_consumption_kg,2001.0,1200000.0,False,16747208.0
Angola,Robusta/Arabica,domestic_consumption_kg,2002.0,1200000.0,False,17327699.0
Angola,Robusta/Arabica,domestic_consumption_kg,2003.0,900000.0,False,17943712.0
Angola,Robusta/Arabica,domestic_consumption_kg,2004.0,900000.0,False,18600423.0
Angola,Robusta/Arabica,domestic_consumption_kg,2005.0,900000.0,False,19291161.0
Angola,Robusta/Arabica,domestic_consumption_kg,2006.0,1800000.0,False,20015279.0
Angola,Robusta/Arabica,domestic_consumption_kg,2007.0,1800000.0,False,20778561.0
Angola,Robusta/Arabica,domestic_consumption_kg,2008.0,1800000.0,False,21578655.0
Angola,Robusta/Arabica,domestic_consumption_kg,2009.0,1800000.0,False,22414773.0
Angola,Robusta/Arabica,domestic_consumption_kg,2010.0,1800000.0,False,23294825.0
Angola,Robusta/Arabica,domestic_consumption_kg,2011.0,1800000.0,False,24218352.0
Angola,Robusta/Arabica,domestic_consumption_kg,2012.0,1800000.0,False,25177394.0
Angola,Robusta/Arabica,domestic_consumption_kg,2013.0,1800000.0,False,26165620.0
Angola,Robusta/Arabica,domestic_consumption_kg,2014.0,1800000.0,False,27160769.0
Angola,Robusta/Arabica,domestic_consumption_kg,2015.0,1800000.0,False,28157798.0
Angola,Robusta/Arabica,domestic_consumption_kg,2016.0,1800000.0,False,29183070.0
Angola,Robusta/Arabica,domestic_consumption_kg,2017.0,1800000.0,False,30234839.0
Angola,Robusta/Arabica,domestic_consumption_kg,2018.0,1800000.0,False,31297155.0
Angola,Robusta/Arabica,domestic_consumption_kg,2019.0,1800000.0,False,32375632.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1990.0,1500000.0,False,7130142.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1991.0,1620000.0,False,7280289.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1992.0,1650000.0,False,7430336.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1993.0,1710000.0,False,7579195.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1994.0,1770000.0,False,7727322.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1995.0,1830000.0,False,7874676.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1996.0,1890000.0,False,8021736.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1997.0,1950000.0,False,8167900.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1998.0,1980000.0,False,8313394.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,1999.0,2040000.0,False,8459806.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2000.0,2100000.0,False,8606326.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2001.0,2190000.0,False,8752736.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2002.0,2250000.0,False,8900355.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2003.0,2310000.0,False,9050700.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2004.0,2700000.0,False,9204287.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2005.0,2460000.0,False,9360754.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2006.0,2520000.0,False,9521689.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2007.0,2610000.0,False,9685960.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2008.0,2700000.0,False,9850858.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2009.0,2760000.0,False,10016275.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2010.0,2850000.0,False,10182345.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2011.0,2940000.0,False,10348929.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2012.0,3030000.0,False,10515807.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2013.0,3120000.0,False,10682608.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2014.0,3210000.0,False,10848888.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2015.0,3300000.0,False,11014705.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2016.0,3420000.0,False,11180020.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2017.0,3510000.0,False,11344587.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2018.0,3600000.0,False,11508368.0
Bolivia (Plurinational State of),Arabica,domestic_consumption_kg,2019.0,3660000.0,False,11671386.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1990.0,492000000.0,False,149143223.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1991.0,510000000.0,False,151724256.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1992.0,534000000.0,False,154275079.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1993.0,546000000.0,False,156794577.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1994.0,558000000.0,False,159265006.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1995.0,606000000.0,False,161735073.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1996.0,660000000.0,False,164202549.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1997.0,690000000.0,False,166661659.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1998.0,732000000.0,False,169159655.0
Brazil,Arabica/Robusta,domestic_consumption_kg,1999.0,762000000.0,False,171641543.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2000.0,792000000.0,False,174018282.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2001.0,815400000.0,False,176301203.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2002.0,825000000.0,False,178503484.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2003.0,852000000.0,False,180622688.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2004.0,896760000.0,False,182675143.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2005.0,932280000.0,False,184688101.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2006.0,979860000.0,False,186653106.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2007.0,1026600000.0,False,188552320.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2008.0,1059600000.0,False,190367302.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2009.0,1103400000.0,False,192079951.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2010.0,1147920000.0,False,193701929.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2011.0,1183200000.0,False,195284734.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2012.0,1219800000.0,False,196876111.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2013.0,1205100000.0,False,198478299.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2014.0,1219980000.0,False,200085127.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2015.0,1230480000.0,False,201675532.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2016.0,1273500000.0,False,203218114.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2017.0,1319820000.0,False,204703445.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2018.0,1332000000.0,False,206107261.0
Brazil,Arabica/Robusta,domestic_consumption_kg,2019.0,1320000000.0,False,207455459.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1990.0,120000.0,False,5587052.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1991.0,96000.0,False,5703857.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1992.0,102000.0,False,5858407.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1993.0,114600.0,False,5676843.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1994.0,120000.0,False,5713854.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1995.0,120000.0,False,6066316.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1996.0,120000.0,False,6070506.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1997.0,120000.0,False,6070042.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1998.0,120000.0,False,6187108.0
Burundi,Arabica/Robusta,domestic_consumption_kg,1999.0,120000.0,False,6337155.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2000.0,120000.0,False,6470194.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2001.0,120000.0,False,6634365.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2002.0,120000.0,False,6824132.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2003.0,120000.0,False,7043154.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2004.0,120000.0,False,7310656.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2005.0,114360.0,False,7587299.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2006.0,93600.0,False,7865547.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2007.0,81420.0,False,8161874.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2008.0,86100.0,False,8505637.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2009.0,83940.0,False,8947646.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2010.0,120000.0,False,9376444.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2011.0,120000.0,False,9717978.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2012.0,120000.0,False,10071028.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2013.0,120000.0,False,10439341.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2014.0,120000.0,False,10799785.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2015.0,120000.0,False,11047580.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2016.0,120000.0,False,11239451.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2017.0,120000.0,False,11506762.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2018.0,120000.0,False,11859446.0
Burundi,Arabica/Robusta,domestic_consumption_kg,2019.0,120000.0,False,12255336.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1990.0,4998000.0,False,11331821.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1991.0,4999980.0,False,11667180.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1992.0,4999980.0,False,12006353.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1993.0,6000000.0,False,12353131.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1994.0,6000000.0,False,12704903.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1995.0,6000000.0,False,13058516.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1996.0,6000000.0,False,13414757.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1997.0,6000000.0,False,13775214.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1998.0,6000000.0,False,14144860.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,1999.0,6000000.0,False,14525140.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2000.0,4500000.0,False,14912631.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2001.0,4140000.0,False,15309490.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2002.0,4140000.0,False,15725528.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2003.0,4140000.0,False,16160340.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2004.0,4140000.0,False,16610487.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2005.0,4140000.0,False,17074594.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2006.0,4140000.0,False,17550407.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2007.0,4140000.0,False,18049896.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2008.0,4140000.0,False,18574056.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2009.0,4140000.0,False,19113974.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2010.0,4099980.0,False,19668066.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2011.0,4201020.0,False,20232304.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2012.0,4303980.0,False,20809529.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2013.0,4408980.0,False,21402376.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2014.0,4519020.0,False,22059893.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2015.0,4560000.0,False,22763414.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2016.0,4620000.0,False,23454161.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2017.0,4680000.0,False,24128601.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2018.0,4680000.0,False,24806383.0
Cameroon,Robusta/Arabica,domestic_consumption_kg,2019.0,4620000.0,False,25506095.0
Central African Republic,Robusta,domestic_consumption_kg,1990.0,1680000.0,False,2871910.0
Central African Republic,Robusta,domestic_consumption_kg,1991.0,1680000.0,False,2963191.0
Central African Republic,Robusta,domestic_consumption_kg,1992.0,1680000.0,False,3058831.0
Central African Republic,Robusta,domestic_consumption_kg,1993.0,1500000.0,False,3157839.0
Central African Republic,Robusta,domestic_consumption_kg,1994.0,900000.0,False,3257954.0
Central African Republic,Robusta,domestic_consumption_kg,1995.0,600000.0,False,3348052.0
Central African Republic,Robusta,domestic_consumption_kg,1996.0,600000.0,False,3435965.0
Central African Republic,Robusta,domestic_consumption_kg,1997.0,600000.0,False,3531700.0
Central African Republic,Robusta,domestic_consumption_kg,1998.0,1140000.0,False,3628827.0
Central African Republic,Robusta,domestic_consumption_kg,1999.0,1260000.0,False,3729450.0
Central African Republic,Robusta,domestic_consumption_kg,2000.0,180000.0,False,3833416.0
Central African Republic,Robusta,domestic_consumption_kg,2001.0,180000.0,False,3919487.0
Central African Republic,Robusta,domestic_consumption_kg,2002.0,227220.0,False,4006077.0
Central African Republic,Robusta,domestic_consumption_kg,2003.0,227220.0,False,4103086.0
Central African Republic,Robusta,domestic_consumption_kg,2004.0,180000.0,False,4192826.0
Central African Republic,Robusta,domestic_consumption_kg,2005.0,180000.0,False,4288810.0
Central African Republic,Robusta,domestic_consumption_kg,2006.0,180000.0,False,4377579.0
Central African Republic,Robusta,domestic_consumption_kg,2007.0,199980.0,False,4462770.0
Central African Republic,Robusta,domestic_consumption_kg,2008.0,300000.0,False,4558984.0
Central African Republic,Robusta,domestic_consumption_kg,2009.0,499980.0,False,4529047.0
Central African Republic,Robusta,domestic_consumption_kg,2010.0,600000.0,False,4492995.0
Central African Republic,Robusta,domestic_consumption_kg,2011.0,799980.0,False,4565021.0
Central African Republic,Robusta,domestic_consumption_kg,2012.0,1000020.0,False,4610848.0
Central African Republic,Robusta,domestic_consumption_kg,2013.0,1200000.0,False,4642419.0
Central African Republic,Robusta,domestic_consumption_kg,2014.0,1200000.0,False,4623182.0
Central African Republic,Robusta,domestic_consumption_kg,2015.0,1200000.0,False,4629320.0
Central African Republic,Robusta,domestic_consumption_kg,2016.0,1200000.0,False,4713663.0
Central African Republic,Robusta,domestic_consumption_kg,2017.0,1200000.0,False,4793511.0
Central African Republic,Robusta,domestic_consumption_kg,2018.0,1200000.0,False,4878657.0
Central African Republic,Robusta,domestic_consumption_kg,2019.0,1200000.0,False,4944703.0
Colombia,Arabica,domestic_consumption_kg,1990.0,74100000.0,False,32440069.0
Colombia,Arabica,domestic_consumption_kg,1991.0,76140000.0,False,33098372.0
Colombia,Arabica,domestic_consumption_kg,1992.0,78180000.0,False,33760571.0
Colombia,Arabica,domestic_consumption_kg,1993.0,80340000.0,False,34441473.0
Colombia,Arabica,domestic_consumption_kg,1994.0,82500000.0,False,35127410.0
Colombia,Arabica,domestic_consumption_kg,1995.0,81540000.0,False,35804662.0
Colombia,Arabica,domestic_consumption_kg,1996.0,80580000.0,False,36462745.0
Colombia,Arabica,domestic_consumption_kg,1997.0,79680000.0,False,37121149.0
Colombia,Arabica,domestic_consumption_kg,1998.0,78720000.0,False,37792165.0
Colombia,Arabica,domestic_consumption_kg,1999.0,77820000.0,False,38454863.0
Colombia,Arabica,domestic_consumption_kg,2000.0,76920000.0,False,39089934.0
Colombia,Arabica,domestic_consumption_kg,2001.0,76020000.0,False,39709262.0
Colombia,Arabica,domestic_consumption_kg,2002.0,75120000.0,False,40324680.0
Colombia,Arabica,domestic_consumption_kg,2003.0,74220000.0,False,40937429.0
Colombia,Arabica,domestic_consumption_kg,2004.0,73380000.0,False,41543171.0
Colombia,Arabica,domestic_consumption_kg,2005.0,72540000.0,False,42128977.0
Colombia,Arabica,domestic_consumption_kg,2006.0,71677980.0,False,42691084.0
Colombia,Arabica,domestic_consumption_kg,2007.0,76855380.0,False,43235374.0
Colombia,Arabica,domestic_consumption_kg,2008.0,77430000.0,False,43758808.0
Colombia,Arabica,domestic_consumption_kg,2009.0,76468740.0,False,44271541.0
Colombia,Arabica,domestic_consumption_kg,2010.0,78661440.0,False,44777319.0
Colombia,Arabica,domestic_consumption_kg,2011.0,86103900.0,False,45259614.0
Colombia,Arabica,domestic_consumption_kg,2012.0,90854520.0,False,45715810.0
Colombia,Arabica,domestic_consumption_kg,2013.0,97021200.0,False,46151584.0
Colombia,Arabica,domestic_consumption_kg,2014.0,99927060.0,False,46565429.0
Colombia,Arabica,domestic_consumption_kg,2015.0,103222380.0,False,46969940.0
Colombia,Arabica,domestic_consumption_kg,2016.0,104186484.0,False,47437512.0
Colombia,Arabica,domestic_consumption_kg,2017.0,107596260.0,False,48131078.0
Colombia,Arabica,domestic_consumption_kg,2018.0,107484600.0,False,49024465.0
Colombia,Arabica,domestic_consumption_kg,2019.0,121486440.0,False,49907985.0
Congo,Robusta,domestic_consumption_kg,1990.0,180000.0,False,2380560.0
Congo,Robusta,domestic_consumption_kg,1991.0,160020.0,False,2449229.0
Congo,Robusta,domestic_consumption_kg,1992.0,160020.0,False,2519465.0
Congo,Robusta,domestic_consumption_kg,1993.0,180000.0,False,2595124.0
Congo,Robusta,domestic_consumption_kg,1994.0,180000.0,False,2673144.0
Congo,Robusta,domestic_consumption_kg,1995.0,180000.0,False,2749461.0
Congo,Robusta,domestic_consumption_kg,1996.0,180000.0,False,2826785.0
Congo,Robusta,domestic_consumption_kg,1997.0,180000.0,False,2887862.0
Congo,Robusta,domestic_consumption_kg,1998.0,180000.0,False,2952061.0
Congo,Robusta,domestic_consumption_kg,1999.0,180000.0,False,3032874.0
Congo,Robusta,domestic_consumption_kg,2000.0,180000.0,False,3151345.0
Congo,Robusta,domestic_consumption_kg,2001.0,180000.0,False,3272537.0
Congo,Robusta,domestic_consumption_kg,2002.0,180000.0,False,3350771.0
Congo,Robusta,domestic_consumption_kg,2003.0,180000.0,False,3445753.0
Congo,Robusta,domestic_consumption_kg,2004.0,180000.0,False,3565554.0
Congo,Robusta,domestic_consumption_kg,2005.0,180000.0,False,3696393.0
Congo,Robusta,domestic_consumption_kg,2006.0,180000.0,False,3837409.0
Congo,Robusta,domestic_consumption_kg,2007.0,180000.0,False,3980430.0
Congo,Robusta,domestic_consumption_kg,2008.0,180000.0,False,4113517.0
Congo,Robusta,domestic_consumption_kg,2009.0,180000.0,False,4281219.0
Congo,Robusta,domestic_consumption_kg,2010.0,180000.0,False,4462290.0
Congo,Robusta,domestic_consumption_kg,2011.0,180000.0,False,4609724.0
Congo,Robusta,domestic_consumption_kg,2012.0,180000.0,False,4740450.0
Congo,Robusta,domestic_consumption_kg,2013.0,180000.0,False,4857099.0
Congo,Robusta,domestic_consumption_kg,2014.0,180000.0,False,4975880.0
Congo,Robusta,domestic_consumption_kg,2015.0,180000.0,False,5097581.0
Congo,Robusta,domestic_consumption_kg,2016.0,180000.0,False,5222536.0
Congo,Robusta,domestic_consumption_kg,2017.0,180000.0,False,5351011.0
Congo,Robusta,domestic_consumption_kg,2018.0,180000.0,False,5483118.0
Congo,Robusta,domestic_consumption_kg,2019.0,180000.0,False,5616661.0
Costa Rica,Arabica,domestic_consumption_kg,1990.0,22500000.0,False,3121706.0
Costa Rica,Arabica,domestic_consumption_kg,1991.0,22500000.0,False,3202176.0
Costa Rica,Arabica,domestic_consumption_kg,1992.0,22500000.0,False,3284258.0
Costa Rica,Arabica,domestic_consumption_kg,1993.0,22500000.0,False,3367434.0
Costa Rica,Arabica,domestic_consumption_kg,1994.0,22500000.0,False,3451122.0
Costa Rica,Arabica,domestic_consumption_kg,1995.0,22500000.0,False,3535176.0
Costa Rica,Arabica,domestic_consumption_kg,1996.0,22500000.0,False,3619013.0
Costa Rica,Arabica,domestic_consumption_kg,1997.0,22500000.0,False,3701711.0
Costa Rica,Arabica,domestic_consumption_kg,1998.0,22500000.0,False,3782838.0
Costa Rica,Arabica,domestic_consumption_kg,1999.0,22500000.0,False,3862101.0
Costa Rica,Arabica,domestic_consumption_kg,2000.0,22500000.0,False,3937739.0
Costa Rica,Arabica,domestic_consumption_kg,2001.0,22500000.0,False,4008947.0
Costa Rica,Arabica,domestic_consumption_kg,2002.0,22500000.0,False,4075705.0
Costa Rica,Arabica,domestic_consumption_kg,2003.0,22500000.0,False,4138784.0
Costa Rica,Arabica,domestic_consumption_kg,2004.0,22500000.0,False,4200078.0
Costa Rica,Arabica,domestic_consumption_kg,2005.0,22500000.0,False,4261240.0
Costa Rica,Arabica,domestic_consumption_kg,2006.0,22500000.0,False,4321340.0
Costa Rica,Arabica,domestic_consumption_kg,2007.0,22500000.0,False,4380248.0
Costa Rica,Arabica,domestic_consumption_kg,2008.0,16071540.0,False,4440056.0
Costa Rica,Arabica,domestic_consumption_kg,2009.0,17726460.0,False,4499791.0
Costa Rica,Arabica,domestic_consumption_kg,2010.0,24433260.0,False,4555962.0
Costa Rica,Arabica,domestic_consumption_kg,2011.0,22853280.0,False,4609833.0
Costa Rica,Arabica,domestic_consumption_kg,2012.0,25385820.0,False,4663934.0
Costa Rica,Arabica,domestic_consumption_kg,2013.0,20103600.0,False,4716147.0
Costa Rica,Arabica,domestic_consumption_kg,2014.0,22844520.0,False,4767119.0
Costa Rica,Arabica,domestic_consumption_kg,2015.0,26929260.0,False,4818038.0
Costa Rica,Arabica,domestic_consumption_kg,2016.0,19767420.0,False,4866998.0
Costa Rica,Arabica,domestic_consumption_kg,2017.0,21200040.0,False,4913177.0
Costa Rica,Arabica,domestic_consumption_kg,2018.0,21900000.0,False,4957818.0
Costa Rica,Arabica,domestic_consumption_kg,2019.0,21120000.0,False,4999553.0
Cuba,Arabica,domestic_consumption_kg,1990.0,12780000.0,False,10631799.0
Cuba,Arabica,domestic_consumption_kg,1991.0,12780000.0,False,10717640.0
Cuba,Arabica,domestic_consumption_kg,1992.0,11700000.0,False,10785801.0
Cuba,Arabica,domestic_consumption_kg,1993.0,11646000.0,False,10841031.0
Cuba,Arabica,domestic_consumption_kg,1994.0,11640000.0,False,10886021.0
Cuba,Arabica,domestic_consumption_kg,1995.0,11640000.0,False,10925362.0
Cuba,Arabica,domestic_consumption_kg,1996.0,11340000.0,False,10962010.0
Cuba,Arabica,domestic_consumption_kg,1997.0,11700000.0,False,10997934.0
Cuba,Arabica,domestic_consumption_kg,1998.0,12000000.0,False,11034712.0
Cuba,Arabica,domestic_consumption_kg,1999.0,12000000.0,False,11072230.0
Cuba,Arabica,domestic_consumption_kg,2000.0,12780000.0,False,11109109.0
Cuba,Arabica,domestic_consumption_kg,2001.0,13200000.0,False,11144132.0
Cuba,Arabica,domestic_consumption_kg,2002.0,13440000.0,False,11177418.0
Cuba,Arabica,domestic_consumption_kg,2003.0,13440000.0,False,11209383.0
Cuba,Arabica,domestic_consumption_kg,2004.0,13440000.0,False,11238756.0
Cuba,Arabica,domestic_consumption_kg,2005.0,13440000.0,False,11262554.0
Cuba,Arabica,domestic_consumption_kg,2006.0,13440000.0,False,11278550.0
Cuba,Arabica,domestic_consumption_kg,2007.0,13440000.0,False,11287272.0
Cuba,Arabica,domestic_consumption_kg,2008.0,13200000.0,False,11291762.0
Cuba,Arabica,domestic_consumption_kg,2009.0,13200000.0,False,11294719.0
Cuba,Arabica,domestic_consumption_kg,2010.0,13200000.0,False,11297409.0
Cuba,Arabica,domestic_consumption_kg,2011.0,13200000.0,False,11301571.0
Cuba,Arabica,domestic_consumption_kg,2012.0,13200000.0,False,11303175.0
Cuba,Arabica,domestic_consumption_kg,2013.0,13200000.0,False,11298167.0
Cuba,Arabica,domestic_consumption_kg,2014.0,13200000.0,False,11285775.0
Cuba,Arabica,domestic_consumption_kg,2015.0,13200000.0,False,11275065.0
Cuba,Arabica,domestic_consumption_kg,2016.0,13200000.0,False,11265612.0
Cuba,Arabica,domestic_consumption_kg,2017.0,13200000.0,False,11247829.0
Cuba,Arabica,domestic_consumption_kg,2018.0,13200000.0,False,11227118.0
Cuba,Arabica,domestic_consumption_kg,2019.0,12960000.0,False,11202846.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1990.0,3000000.0,False,12189778.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1991.0,3000000.0,False,12683870.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1992.0,3000000.0,False,13200310.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1993.0,3000000.0,False,13735951.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1994.0,3000000.0,False,14287201.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1995.0,3000000.0,False,14855565.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1996.0,3000000.0,False,15442312.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1997.0,3000000.0,False,16047170.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1998.0,3000000.0,False,16663948.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,1999.0,3000000.0,False,17215935.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2000.0,19000020.0,False,17699004.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2001.0,19000020.0,False,18178913.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2002.0,19000020.0,False,18654771.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2003.0,19000020.0,False,19125542.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2004.0,19000020.0,False,19595000.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2005.0,19000020.0,False,20068458.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2006.0,19000020.0,False,20546802.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2007.0,19020000.0,False,21030558.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2008.0,19020000.0,False,21514439.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2009.0,19020000.0,False,21997940.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2010.0,19020000.0,False,22488065.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2011.0,19020000.0,False,22982000.0
Côte d'Ivoire,Robusta,domestic_consumption_kg,2012.0,19020000.0,False,23467078.0
